artist,influenced_by,link,genres
Fleur East,Jessie Ware,https://www.allmusic.com/artist/jessie-ware-mn0002577357,"Contemporary R&B,Pop Idol,Dance-Pop"
Fleur East,Mark Ronson,https://www.allmusic.com/artist/mark-ronson-mn0000237773,"Contemporary R&B,Pop Idol,Dance-Pop"
Fleur East,Michael Jackson,https://www.allmusic.com/artist/michael-jackson-mn0003159490,"Contemporary R&B,Pop Idol,Dance-Pop"
Focus,Jimi Hendrix,https://www.allmusic.com/artist/jimi-hendrix-mn0000354105,"Art Rock,Prog-Rock,Contemporary Pop/Rock"
Focus,Pink Floyd,https://www.allmusic.com/artist/pink-floyd-mn0000346336,"Art Rock,Prog-Rock,Contemporary Pop/Rock"
Focus,Soft Machine,https://www.allmusic.com/artist/soft-machine-mn0000753685,"Art Rock,Prog-Rock,Contemporary Pop/Rock"
Focus,Spirit,https://www.allmusic.com/artist/spirit-mn0000746010,"Art Rock,Prog-Rock,Contemporary Pop/Rock"
Focus,The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,"Art Rock,Prog-Rock,Contemporary Pop/Rock"
Focus,The Nice,https://www.allmusic.com/artist/the-nice-mn0000481061,"Art Rock,Prog-Rock,Contemporary Pop/Rock"
Focus,Tomorrow,https://www.allmusic.com/artist/tomorrow-mn0000621185,"Art Rock,Prog-Rock,Contemporary Pop/Rock"
Frankie Lymon,Esther Phillips,https://www.allmusic.com/artist/esther-phillips-mn0000271029,"Doo Wop,Early R&B,Rock & Roll"
Frankie Lymon,Little Willie John,https://www.allmusic.com/artist/little-willie-john-mn0000269972,"Doo Wop,Early R&B,Rock & Roll"
Freddie King,B.B. King,https://www.allmusic.com/artist/bb-king-mn0000059156,"Electric Texas Blues,Modern Electric Blues,Regional Blues,Texas Blues,Early R&B,Electric Blues,Modern Electric Texas Blues"
Freddie King,Eddie Taylor,https://www.allmusic.com/artist/eddie-taylor-mn0000176673,"Electric Texas Blues,Modern Electric Blues,Regional Blues,Texas Blues,Early R&B,Electric Blues,Modern Electric Texas Blues"
Freddie King,Jimmy Rogers,https://www.allmusic.com/artist/jimmy-rogers-mn0000769616,"Electric Texas Blues,Modern Electric Blues,Regional Blues,Texas Blues,Early R&B,Electric Blues,Modern Electric Texas Blues"
Freddie King,"Robert Lockwood, Jr.",https://www.allmusic.com/artist/robert-lockwood-jr-mn0000833738,"Electric Texas Blues,Modern Electric Blues,Regional Blues,Texas Blues,Early R&B,Electric Blues,Modern Electric Texas Blues"
Freddie King,"Clarence ""Gatemouth"" Brown",https://www.allmusic.com/artist/clarence-gatemouth-brown-mn0000129547,"Electric Texas Blues,Modern Electric Blues,Regional Blues,Texas Blues,Early R&B,Electric Blues,Modern Electric Texas Blues"
Freddie King,Frankie Lee Sims,https://www.allmusic.com/artist/frankie-lee-sims-mn0000143044,"Electric Texas Blues,Modern Electric Blues,Regional Blues,Texas Blues,Early R&B,Electric Blues,Modern Electric Texas Blues"
Freddie King,Howlin' Wolf,https://www.allmusic.com/artist/howlin-wolf-mn0000276085,"Electric Texas Blues,Modern Electric Blues,Regional Blues,Texas Blues,Early R&B,Electric Blues,Modern Electric Texas Blues"
Freddie King,Muddy Waters,https://www.allmusic.com/artist/muddy-waters-mn0000608701,"Electric Texas Blues,Modern Electric Blues,Regional Blues,Texas Blues,Early R&B,Electric Blues,Modern Electric Texas Blues"
Freddie King,T-Bone Walker,https://www.allmusic.com/artist/t-bone-walker-mn0000003829,"Electric Texas Blues,Modern Electric Blues,Regional Blues,Texas Blues,Early R&B,Electric Blues,Modern Electric Texas Blues"
Gene Vincent,Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,"Rock & Roll,Rockabilly"
Gene Vincent,Jerry Lee Lewis,https://www.allmusic.com/artist/jerry-lee-lewis-mn0000332141,"Rock & Roll,Rockabilly"
Gene Vincent,Little Richard,https://www.allmusic.com/artist/little-richard-mn0000824022,"Rock & Roll,Rockabilly"
Gene Vincent,Benny Joy,https://www.allmusic.com/artist/benny-joy-mn0000793832,"Rock & Roll,Rockabilly"
Gene Vincent,Bill Haley,https://www.allmusic.com/artist/bill-haley-mn0000077870,"Rock & Roll,Rockabilly"
Gene Vincent,Carl Perkins,https://www.allmusic.com/artist/carl-perkins-mn0000792953,"Rock & Roll,Rockabilly"
Gene Vincent,Chuck Berry,https://www.allmusic.com/artist/chuck-berry-mn0000120521,"Rock & Roll,Rockabilly"
Gene Vincent,Hank Williams,https://www.allmusic.com/artist/hank-williams-mn0000549797,"Rock & Roll,Rockabilly"
Gene Vincent,Johnny Burnette,https://www.allmusic.com/artist/johnny-burnette-mn0000241813,"Rock & Roll,Rockabilly"
Golden Earring,Cream,https://www.allmusic.com/artist/cream-mn0000112462,"Arena Rock,Hard Rock,Contemporary Pop/Rock,Album Rock,AM Pop"
Golden Earring,Led Zeppelin,https://www.allmusic.com/artist/led-zeppelin-mn0000139026,"Arena Rock,Hard Rock,Contemporary Pop/Rock,Album Rock,AM Pop"
Golden Earring,The Yardbirds,https://www.allmusic.com/artist/the-yardbirds-mn0000489303,"Arena Rock,Hard Rock,Contemporary Pop/Rock,Album Rock,AM Pop"
Golden Earring,Gerry & the Pacemakers,https://www.allmusic.com/artist/gerry-the-pacemakers-mn0000541125,"Arena Rock,Hard Rock,Contemporary Pop/Rock,Album Rock,AM Pop"
Golden Earring,Peter Koelewijn,https://www.allmusic.com/artist/peter-koelewijn-mn0000325563,"Arena Rock,Hard Rock,Contemporary Pop/Rock,Album Rock,AM Pop"
Golden Earring,The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,"Arena Rock,Hard Rock,Contemporary Pop/Rock,Album Rock,AM Pop"
Golden Earring,The Blue Diamonds,https://www.allmusic.com/artist/the-blue-diamonds-mn0000061633,"Arena Rock,Hard Rock,Contemporary Pop/Rock,Album Rock,AM Pop"
Golden Earring,The Byrds,https://www.allmusic.com/artist/the-byrds-mn0000631774,"Arena Rock,Hard Rock,Contemporary Pop/Rock,Album Rock,AM Pop"
Golden Earring,The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,"Arena Rock,Hard Rock,Contemporary Pop/Rock,Album Rock,AM Pop"
Golden Earring,Tielman Brothers,https://www.allmusic.com/artist/tielman-brothers-mn0000543729,"Arena Rock,Hard Rock,Contemporary Pop/Rock,Album Rock,AM Pop"
Gram Parsons,Buck Owens,https://www.allmusic.com/artist/buck-owens-mn0000941579,"Country-Rock,Singer/Songwriter"
Gram Parsons,Merle Haggard,https://www.allmusic.com/artist/merle-haggard-mn0000410219,"Country-Rock,Singer/Songwriter"
Gram Parsons,The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,"Country-Rock,Singer/Songwriter"
Gram Parsons,Buffalo Springfield,https://www.allmusic.com/artist/buffalo-springfield-mn0000939567,"Country-Rock,Singer/Songwriter"
Gram Parsons,Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,"Country-Rock,Singer/Songwriter"
Gram Parsons,Hank Williams,https://www.allmusic.com/artist/hank-williams-mn0000549797,"Country-Rock,Singer/Songwriter"
Gram Parsons,The Everly Brothers,https://www.allmusic.com/artist/the-everly-brothers-mn0000046699,"Country-Rock,Singer/Songwriter"
Gram Parsons,The Louvin Brothers,https://www.allmusic.com/artist/the-louvin-brothers-mn0000045057,"Country-Rock,Singer/Songwriter"
Gram Parsons,Bob Dylan,https://www.allmusic.com/artist/bob-dylan-mn0000066915,"Country-Rock,Singer/Songwriter"
Gram Parsons,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677,"Country-Rock,Singer/Songwriter"
Grateful Dead,Bob Dylan,https://www.allmusic.com/artist/bob-dylan-mn0000066915,"Country-Rock,Jam Bands,Rock & Roll,Psychedelic,Psychedelic/Garage,Album Rock,Folk-Rock"
Grateful Dead,Buddy Holly,https://www.allmusic.com/artist/buddy-holly-mn0000538677,"Country-Rock,Jam Bands,Rock & Roll,Psychedelic,Psychedelic/Garage,Album Rock,Folk-Rock"
Grateful Dead,Chuck Berry,https://www.allmusic.com/artist/chuck-berry-mn0000120521,"Country-Rock,Jam Bands,Rock & Roll,Psychedelic,Psychedelic/Garage,Album Rock,Folk-Rock"
Grateful Dead,"Crosby, Stills & Nash",https://www.allmusic.com/artist/crosby-stills-nash-mn0000131581,"Country-Rock,Jam Bands,Rock & Roll,Psychedelic,Psychedelic/Garage,Album Rock,Folk-Rock"
Grateful Dead,Howlin' Wolf,https://www.allmusic.com/artist/howlin-wolf-mn0000276085,"Country-Rock,Jam Bands,Rock & Roll,Psychedelic,Psychedelic/Garage,Album Rock,Folk-Rock"
Grateful Dead,Jimmy Reed,https://www.allmusic.com/artist/jimmy-reed-mn0000076881,"Country-Rock,Jam Bands,Rock & Roll,Psychedelic,Psychedelic/Garage,Album Rock,Folk-Rock"
Grateful Dead,Rev. Gary Davis,https://www.allmusic.com/artist/rev-gary-davis-mn0000464017,"Country-Rock,Jam Bands,Rock & Roll,Psychedelic,Psychedelic/Garage,Album Rock,Folk-Rock"
Grateful Dead,The Beatles,https://www.allmusic.com/artist/the-beatles-mn0000754032,"Country-Rock,Jam Bands,Rock & Roll,Psychedelic,Psychedelic/Garage,Album Rock,Folk-Rock"
Grateful Dead,The Byrds,https://www.allmusic.com/artist/the-byrds-mn0000631774,"Country-Rock,Jam Bands,Rock & Roll,Psychedelic,Psychedelic/Garage,Album Rock,Folk-Rock"
Grateful Dead,Woody Guthrie,https://www.allmusic.com/artist/woody-guthrie-mn0000577531,"Country-Rock,Jam Bands,Rock & Roll,Psychedelic,Psychedelic/Garage,Album Rock,Folk-Rock"
Guitar Slim,"Clarence ""Gatemouth"" Brown",https://www.allmusic.com/artist/clarence-gatemouth-brown-mn0000129547,"New Orleans Blues,Regional Blues,Early R&B,New Orleans R&B,Electric Blues,Soul-Blues"
Guitar Slim,T-Bone Walker,https://www.allmusic.com/artist/t-bone-walker-mn0000003829,"New Orleans Blues,Regional Blues,Early R&B,New Orleans R&B,Electric Blues,Soul-Blues"
Hank Williams,Jimmie Rodgers,https://www.allmusic.com/artist/jimmie-rodgers-mn0000343852,"Honky Tonk,Traditional Country"
Hank Williams,Roy Acuff,https://www.allmusic.com/artist/roy-acuff-mn0000848784,"Honky Tonk,Traditional Country"
Hank Williams,"Rufus ""Tee-Tot"" Payne",https://www.allmusic.com/artist/rufus-tee-tot-payne-mn0001969150,"Honky Tonk,Traditional Country"
Hank Williams,The Carter Family,https://www.allmusic.com/artist/the-carter-family-mn0000051910,"Honky Tonk,Traditional Country"
Hank Williams,Emmett Miller,https://www.allmusic.com/artist/emmett-miller-mn0000192104,"Honky Tonk,Traditional Country"
Hank Williams,Ernest Tubb,https://www.allmusic.com/artist/ernest-tubb-mn0000200775,"Honky Tonk,Traditional Country"
Hank Williams,The Dixon Brothers,https://www.allmusic.com/artist/the-dixon-brothers-mn0000161578,"Honky Tonk,Traditional Country"
Hank Williams,Uncle Dave Macon,https://www.allmusic.com/artist/uncle-dave-macon-mn0000181891,"Honky Tonk,Traditional Country"
Hank Williams,Sam & Kirk McGee,https://www.allmusic.com/artist/sam-kirk-mcgee-mn0001272419,"Honky Tonk,Traditional Country"
Hank Williams,The Delmore Brothers,https://www.allmusic.com/artist/the-delmore-brothers-mn0000147782,"Honky Tonk,Traditional Country"
Hoyt Axton,Mae Boren Axton,https://www.allmusic.com/artist/mae-boren-axton-mn0000811994,"Country-Pop,Country-Folk,Traditional Country"
Hoyt Axton,Bessie Smith,https://www.allmusic.com/artist/bessie-smith-mn0000054707,"Country-Pop,Country-Folk,Traditional Country"
Hoyt Axton,Bob Dylan,https://www.allmusic.com/artist/bob-dylan-mn0000066915,"Country-Pop,Country-Folk,Traditional Country"
Hoyt Axton,Fred Neil,https://www.allmusic.com/artist/fred-neil-mn0000170815,"Country-Pop,Country-Folk,Traditional Country"
Hoyt Axton,Hank Williams,https://www.allmusic.com/artist/hank-williams-mn0000549797,"Country-Pop,Country-Folk,Traditional Country"
Hoyt Axton,Johnny Cash,https://www.allmusic.com/artist/johnny-cash-mn0000816890,"Country-Pop,Country-Folk,Traditional Country"
Hoyt Axton,Merle Haggard,https://www.allmusic.com/artist/merle-haggard-mn0000410219,"Country-Pop,Country-Folk,Traditional Country"
Hoyt Axton,Mose Allison,https://www.allmusic.com/artist/mose-allison-mn0000927627,"Country-Pop,Country-Folk,Traditional Country"
Hoyt Axton,Pete Seeger,https://www.allmusic.com/artist/pete-seeger-mn0000266160,"Country-Pop,Country-Folk,Traditional Country"
Hoyt Axton,Roger Miller,https://www.allmusic.com/artist/roger-miller-mn0000151431,"Country-Pop,Country-Folk,Traditional Country"
Hubert Sumlin,Charley Patton,https://www.allmusic.com/artist/charley-patton-mn0000166058,"Chicago Blues,Electric Chicago Blues,Modern Electric Blues,Regional Blues"
Hubert Sumlin,Howlin' Wolf,https://www.allmusic.com/artist/howlin-wolf-mn0000276085,"Chicago Blues,Electric Chicago Blues,Modern Electric Blues,Regional Blues"
Hubert Sumlin,Willie Johnson,https://www.allmusic.com/artist/willie-johnson-mn0000584695,"Chicago Blues,Electric Chicago Blues,Modern Electric Blues,Regional Blues"
Ian & Sylvia,The Kingston Trio,https://www.allmusic.com/artist/the-kingston-trio-mn0000102050,"Folk Revival,Folk-Pop,Folk-Rock,Traditional Folk"
Ian & Sylvia,Ewan MacColl,https://www.allmusic.com/artist/ewan-maccoll-mn0000154533,"Folk Revival,Folk-Pop,Folk-Rock,Traditional Folk"
Ian & Sylvia,Pete Seeger,https://www.allmusic.com/artist/pete-seeger-mn0000266160,"Folk Revival,Folk-Pop,Folk-Rock,Traditional Folk"
Ian & Sylvia,Rooftop Singers,https://www.allmusic.com/artist/rooftop-singers-mn0000414512,"Folk Revival,Folk-Pop,Folk-Rock,Traditional Folk"
Ian & Sylvia,The Limeliters,https://www.allmusic.com/artist/the-limeliters-mn0000093533,"Folk Revival,Folk-Pop,Folk-Rock,Traditional Folk"
Ian & Sylvia,The Weavers,https://www.allmusic.com/artist/the-weavers-mn0000586689,"Folk Revival,Folk-Pop,Folk-Rock,Traditional Folk"
Ian & Sylvia,Woody Guthrie,https://www.allmusic.com/artist/woody-guthrie-mn0000577531,"Folk Revival,Folk-Pop,Folk-Rock,Traditional Folk"
Iggy Pop,David Bowie,https://www.allmusic.com/artist/david-bowie-mn0000531986,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock,Alternative/Indie Rock,Contemporary Pop/Rock,Dance-Rock,Punk,Punk/New Wave"
Iggy Pop,The Doors,https://www.allmusic.com/artist/the-doors-mn0000114342,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock,Alternative/Indie Rock,Contemporary Pop/Rock,Dance-Rock,Punk,Punk/New Wave"
Iggy Pop,The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock,Alternative/Indie Rock,Contemporary Pop/Rock,Dance-Rock,Punk,Punk/New Wave"
Iggy Pop,The Velvet Underground,https://www.allmusic.com/artist/the-velvet-underground-mn0000840402,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock,Alternative/Indie Rock,Contemporary Pop/Rock,Dance-Rock,Punk,Punk/New Wave"
Iggy Pop,The Who,https://www.allmusic.com/artist/the-who-mn0000577627,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock,Alternative/Indie Rock,Contemporary Pop/Rock,Dance-Rock,Punk,Punk/New Wave"
Iggy Pop,The Kinks,https://www.allmusic.com/artist/the-kinks-mn0000100160,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock,Alternative/Indie Rock,Contemporary Pop/Rock,Dance-Rock,Punk,Punk/New Wave"
Iggy Pop,Bob Dylan,https://www.allmusic.com/artist/bob-dylan-mn0000066915,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock,Alternative/Indie Rock,Contemporary Pop/Rock,Dance-Rock,Punk,Punk/New Wave"
Iggy Pop,The Animals,https://www.allmusic.com/artist/the-animals-mn0000751019,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock,Alternative/Indie Rock,Contemporary Pop/Rock,Dance-Rock,Punk,Punk/New Wave"
Iggy Pop,Howlin' Wolf,https://www.allmusic.com/artist/howlin-wolf-mn0000276085,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock,Alternative/Indie Rock,Contemporary Pop/Rock,Dance-Rock,Punk,Punk/New Wave"
Iggy Pop,The 13th Floor Elevators,https://www.allmusic.com/artist/the-13th-floor-elevators-mn0000504928,"Detroit Rock,Hard Rock,Proto-Punk,Album Rock,Alternative/Indie Rock,Contemporary Pop/Rock,Dance-Rock,Punk,Punk/New Wave"
Irma Thomas,Allen Toussaint,https://www.allmusic.com/artist/allen-toussaint-mn0000933172,"New Orleans R&B,Soul,Contemporary Gospel,Gospel"
Irma Thomas,Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,"New Orleans R&B,Soul,Contemporary Gospel,Gospel"
Irma Thomas,Mahalia Jackson,https://www.allmusic.com/artist/mahalia-jackson-mn0000814657,"New Orleans R&B,Soul,Contemporary Gospel,Gospel"
Irma Thomas,Pearl Bailey,https://www.allmusic.com/artist/pearl-bailey-mn0000038100,"New Orleans R&B,Soul,Contemporary Gospel,Gospel"
Irma Thomas,Percy Mayfield,https://www.allmusic.com/artist/percy-mayfield-mn0000309328,"New Orleans R&B,Soul,Contemporary Gospel,Gospel"
Irma Thomas,Sister Rosetta Tharpe,https://www.allmusic.com/artist/sister-rosetta-tharpe-mn0000013511,"New Orleans R&B,Soul,Contemporary Gospel,Gospel"
Irma Thomas,The Five Blind Boys of Alabama,https://www.allmusic.com/artist/the-five-blind-boys-of-alabama-mn0000568725,"New Orleans R&B,Soul,Contemporary Gospel,Gospel"
Irma Thomas,Tommy Ridgley,https://www.allmusic.com/artist/tommy-ridgley-mn0000612421,"New Orleans R&B,Soul,Contemporary Gospel,Gospel"
Isaac Hayes,Percy Mayfield,https://www.allmusic.com/artist/percy-mayfield-mn0000309328,"Film Score,Funk,Soul,Blaxploitation,Soundtracks,Memphis Soul,Southern Soul,Smooth Soul,Disco"
Isaac Hayes,Sam Cooke,https://www.allmusic.com/artist/sam-cooke-mn0000238115,"Film Score,Funk,Soul,Blaxploitation,Soundtracks,Memphis Soul,Southern Soul,Smooth Soul,Disco"
Isaac Hayes,James Brown,https://www.allmusic.com/artist/james-brown-mn0000128099,"Film Score,Funk,Soul,Blaxploitation,Soundtracks,Memphis Soul,Southern Soul,Smooth Soul,Disco"
Isaac Hayes,Otis Redding,https://www.allmusic.com/artist/otis-redding-mn0000414251,"Film Score,Funk,Soul,Blaxploitation,Soundtracks,Memphis Soul,Southern Soul,Smooth Soul,Disco"
Isaac Hayes,The Chambers Brothers,https://www.allmusic.com/artist/the-chambers-brothers-mn0000057124,"Film Score,Funk,Soul,Blaxploitation,Soundtracks,Memphis Soul,Southern Soul,Smooth Soul,Disco"
Isaac Hayes,Jerry Butler,https://www.allmusic.com/artist/jerry-butler-mn0000329468,"Film Score,Funk,Soul,Blaxploitation,Soundtracks,Memphis Soul,Southern Soul,Smooth Soul,Disco"
Isaac Hayes,Marvin Gaye,https://www.allmusic.com/artist/marvin-gaye-mn0000316834,"Film Score,Funk,Soul,Blaxploitation,Soundtracks,Memphis Soul,Southern Soul,Smooth Soul,Disco"
Isaac Hayes,Sly & the Family Stone,https://www.allmusic.com/artist/sly-the-family-stone-mn0000033161,"Film Score,Funk,Soul,Blaxploitation,Soundtracks,Memphis Soul,Southern Soul,Smooth Soul,Disco"
Isaac Hayes,Big Joe Turner,https://www.allmusic.com/artist/big-joe-turner-mn0000060726,"Film Score,Funk,Soul,Blaxploitation,Soundtracks,Memphis Soul,Southern Soul,Smooth Soul,Disco"
Isaac Hayes,Booker T. & the MG's,https://www.allmusic.com/artist/booker-t-the-mgs-mn0000772733,"Film Score,Funk,Soul,Blaxploitation,Soundtracks,Memphis Soul,Southern Soul,Smooth Soul,Disco"
J.B. Hutto,Big Bill Broonzy,https://www.allmusic.com/artist/big-bill-broonzy-mn0000757873,"Electric Chicago Blues,Regional Blues,Slide Guitar Blues,Chicago Blues"
J.B. Hutto,Elmore James,https://www.allmusic.com/artist/elmore-james-mn0000176936,"Electric Chicago Blues,Regional Blues,Slide Guitar Blues,Chicago Blues"
J.B. Hutto,John Ferguson,https://www.allmusic.com/artist/john-ferguson-mn0000223017,"Electric Chicago Blues,Regional Blues,Slide Guitar Blues,Chicago Blues"
J.B. Hutto,Muddy Waters,https://www.allmusic.com/artist/muddy-waters-mn0000608701,"Electric Chicago Blues,Regional Blues,Slide Guitar Blues,Chicago Blues"
J.B. Hutto,Robert Nighthawk,https://www.allmusic.com/artist/robert-nighthawk-mn0000282304,"Electric Chicago Blues,Regional Blues,Slide Guitar Blues,Chicago Blues"
J.B. Lenoir,"Arthur ""Big Boy"" Crudup",https://www.allmusic.com/artist/arthur-big-boy-crudup-mn0000603680,"Chicago Blues,Regional Blues,Electric Chicago Blues"
J.B. Lenoir,Big Bill Broonzy,https://www.allmusic.com/artist/big-bill-broonzy-mn0000757873,"Chicago Blues,Regional Blues,Electric Chicago Blues"
J.B. Lenoir,Blind Lemon Jefferson,https://www.allmusic.com/artist/blind-lemon-jefferson-mn0000050205,"Chicago Blues,Regional Blues,Electric Chicago Blues"
J.B. Lenoir,Jim Jackson,https://www.allmusic.com/artist/jim-jackson-mn0000288104,"Chicago Blues,Regional Blues,Electric Chicago Blues"
J.B. Lenoir,Memphis Minnie,https://www.allmusic.com/artist/memphis-minnie-mn0000352499,"Chicago Blues,Regional Blues,Electric Chicago Blues"
J.B. Lenoir,Cab Calloway,https://www.allmusic.com/artist/cab-calloway-mn0000532957,"Chicago Blues,Regional Blues,Electric Chicago Blues"
J.B. Lenoir,Josh White,https://www.allmusic.com/artist/josh-white-mn0000828153,"Chicago Blues,Regional Blues,Electric Chicago Blues"
J.B. Lenoir,Lead Belly,https://www.allmusic.com/artist/lead-belly-mn0000124390,"Chicago Blues,Regional Blues,Electric Chicago Blues"
J.B. Lenoir,Leroy Carr,https://www.allmusic.com/artist/leroy-carr-mn0000251494,"Chicago Blues,Regional Blues,Electric Chicago Blues"
J.B. Lenoir,Lightnin' Hopkins,https://www.allmusic.com/artist/lightnin-hopkins-mn0000825208,"Chicago Blues,Regional Blues,Electric Chicago Blues"
J.J. Cale,Albert King,https://www.allmusic.com/artist/albert-king-mn0000617844,"Blues-Rock,Singer/Songwriter"
J.J. Cale,B.B. King,https://www.allmusic.com/artist/bb-king-mn0000059156,"Blues-Rock,Singer/Songwriter"
J.J. Cale,Billy Butler,https://www.allmusic.com/artist/billy-butler-mn0000070150,"Blues-Rock,Singer/Songwriter"
J.J. Cale,Bob Wills,https://www.allmusic.com/artist/bob-wills-mn0000074970,"Blues-Rock,Singer/Songwriter"
J.J. Cale,Carl Perkins,https://www.allmusic.com/artist/carl-perkins-mn0000792953,"Blues-Rock,Singer/Songwriter"
J.J. Cale,Chet Atkins,https://www.allmusic.com/artist/chet-atkins-mn0000094205,"Blues-Rock,Singer/Songwriter"
J.J. Cale,Chuck Berry,https://www.allmusic.com/artist/chuck-berry-mn0000120521,"Blues-Rock,Singer/Songwriter"
J.J. Cale,"Clarence ""Gatemouth"" Brown",https://www.allmusic.com/artist/clarence-gatemouth-brown-mn0000129547,"Blues-Rock,Singer/Songwriter"
J.J. Cale,Jimmy Bryant,https://www.allmusic.com/artist/jimmy-bryant-mn0000296402,"Blues-Rock,Singer/Songwriter"
J.J. Cale,Jimmy Reed,https://www.allmusic.com/artist/jimmy-reed-mn0000076881,"Blues-Rock,Singer/Songwriter"
Jack Bruce,Graham Bond,https://www.allmusic.com/artist/graham-bond-mn0000149007,"Album Rock,Prog-Rock,British Blues,Regional Blues,Jazz-Rock,Avant-Garde Music,Blues-Rock"
Jack Bruce,Charlie Haden,https://www.allmusic.com/artist/charlie-haden-mn0000211483,"Album Rock,Prog-Rock,British Blues,Regional Blues,Jazz-Rock,Avant-Garde Music,Blues-Rock"
Jack Bruce,Alexis Korner,https://www.allmusic.com/artist/alexis-korner-mn0000001020,"Album Rock,Prog-Rock,British Blues,Regional Blues,Jazz-Rock,Avant-Garde Music,Blues-Rock"
Jack Bruce,Bill Evans Trio,https://www.allmusic.com/artist/bill-evans-trio-mn0000781423,"Album Rock,Prog-Rock,British Blues,Regional Blues,Jazz-Rock,Avant-Garde Music,Blues-Rock"
Jack Bruce,Charles Mingus,https://www.allmusic.com/artist/charles-mingus-mn0000009680,"Album Rock,Prog-Rock,British Blues,Regional Blues,Jazz-Rock,Avant-Garde Music,Blues-Rock"
Jack Bruce,Dannie Richmond,https://www.allmusic.com/artist/dannie-richmond-mn0000671082,"Album Rock,Prog-Rock,British Blues,Regional Blues,Jazz-Rock,Avant-Garde Music,Blues-Rock"
Jack Bruce,Duster Bennett,https://www.allmusic.com/artist/duster-bennett-mn0000790023,"Album Rock,Prog-Rock,British Blues,Regional Blues,Jazz-Rock,Avant-Garde Music,Blues-Rock"
Jack Bruce,Georgie Fame,https://www.allmusic.com/artist/georgie-fame-mn0000543055,"Album Rock,Prog-Rock,British Blues,Regional Blues,Jazz-Rock,Avant-Garde Music,Blues-Rock"
Jack Bruce,John Mayall & the Bluesbreakers,https://www.allmusic.com/artist/john-mayall-the-bluesbreakers-mn0000238506,"Album Rock,Prog-Rock,British Blues,Regional Blues,Jazz-Rock,Avant-Garde Music,Blues-Rock"
Jack Bruce,Miles Davis,https://www.allmusic.com/artist/miles-davis-mn0000423829,"Album Rock,Prog-Rock,British Blues,Regional Blues,Jazz-Rock,Avant-Garde Music,Blues-Rock"
Jackie Wilson,Al Jolson,https://www.allmusic.com/artist/al-jolson-mn0000609215,"Chicago Soul,Early R&B,Soul,Pop-Soul,Uptown Soul"
Jackie Wilson,Louis Jordan,https://www.allmusic.com/artist/louis-jordan-mn0000287604,"Chicago Soul,Early R&B,Soul,Pop-Soul,Uptown Soul"
Jackie Wilson,The Ink Spots,https://www.allmusic.com/artist/the-ink-spots-mn0000082831,"Chicago Soul,Early R&B,Soul,Pop-Soul,Uptown Soul"
Jackie Wilson,The Mills Brothers,https://www.allmusic.com/artist/the-mills-brothers-mn0000403120,"Chicago Soul,Early R&B,Soul,Pop-Soul,Uptown Soul"
Jackie Wilson,Dizzy Gillespie,https://www.allmusic.com/artist/dizzy-gillespie-mn0000162677,"Chicago Soul,Early R&B,Soul,Pop-Soul,Uptown Soul"
Jackie Wilson,Fats Waller,https://www.allmusic.com/artist/fats-waller-mn0000162762,"Chicago Soul,Early R&B,Soul,Pop-Soul,Uptown Soul"
Jackie Wilson,Roy Brown,https://www.allmusic.com/artist/roy-brown-mn0000343396,"Chicago Soul,Early R&B,Soul,Pop-Soul,Uptown Soul"
Jackie Wilson,The Dixie Hummingbirds,https://www.allmusic.com/artist/the-dixie-hummingbirds-mn0000135943,"Chicago Soul,Early R&B,Soul,Pop-Soul,Uptown Soul"
Jackie Wilson,Cole Porter,https://www.allmusic.com/artist/cole-porter-mn0000109607,"Chicago Soul,Early R&B,Soul,Pop-Soul,Uptown Soul"
Jackie Wilson,Ray Charles,https://www.allmusic.com/artist/ray-charles-mn0000046861,"Chicago Soul,Early R&B,Soul,Pop-Soul,Uptown Soul"
Jackson C. Frank,Big Bill Broonzy,https://www.allmusic.com/artist/big-bill-broonzy-mn0000757873,"Folk Revival,Traditional Folk,Folk-Blues"
Jackson C. Frank,Bob Dylan,https://www.allmusic.com/artist/bob-dylan-mn0000066915,"Folk Revival,Traditional Folk,Folk-Blues"
Jackson C. Frank,Brownie McGhee,https://www.allmusic.com/artist/brownie-mcghee-mn0000630882,"Folk Revival,Traditional Folk,Folk-Blues"
